-39,-38,39,20,3,10,-42,36,-5,-48,30,5,-7,59,-15,-10,-6,62,-34,50,-21,-24,-37,50,-4,2,-36,-36,-52,-31,-2,26,29,-9,-48,-35,28,-19,0,-52,-3,57,54,12,-21,-4,32,1,-5,-30,26,-37,-27,-15,17,-3,16,-28,10,15,6,-33,-61,16,-11,39,-20,61,-32,1,11,61,38,16,13,31,-23,-20,-12,10,-20,-40,-7,32,27,16,45,-30,-31,11,49,-16,50,52,5,-15,-35,-1,-24,37,12,16,0,-23,-14,-28,47,-25,7,-38,-26,24,12,-26,-28,28,-31,28,-39,41,46,-25,-12,8,-33,10,34,-7,-40,36,3,34,40,-11,49,32,-11,32,44,27,46,10,11,24,-27,18,10,42,-40,27,-7,-10,-24,44,10,7,41,34,13,-3,-57,-14,-10,5,-13,37,-49,-23,-15,46,-3,-14,-32,4,42,-33,-27,2,-6,35,-19,55,-24,-14,36,9,58,24,-13,-24,-22,-3,35,34,44,21,6,-36,-14,35,3,49,-31,-41,-21,-23,38,-35,-40,9,-8,-22,-38,-8,-9,69,13,59,-15,51,-26,38,-21,43,-11,0,29,-26,3,-28,6,-28,53,-3,-35,6,41,51,-12,-39,25,44,-19,-43,-50,-5,20,-14,-21,-33,-35,14,-24,52,27,12,13,-23,38,14,13,24,9,16,2,33,-39,-44,3,3,43,-46,20,-26,-32,39,-17,-5,51,29,-19,12,9,-4,51,19,-30,9,27,-40,35,-28,3,-41,20,47,46,18,23,13,-20,6,-19,29,-29,-42,-10,-37,-13,-24,-29,-44,15,-27,47,-3,-39,27,27,61,-14,1,53,-20,-15,43,2,-16,4,11,23,-11,47,-41,-11,-21,33,30,-21,-3,32,46,8,48,-18,49,44,-20,-29,23,52,46,48,0,13,-10,-25,-11,11,3,9,22,-16,-28,51,20,11,24,-29,-35,-38,-25,-21,15,-17,31,-11,-14,-48,28,38,-46,-35,38,-34,19,5,-37,-41,52,-1,5,32,-6,27,-6,33,-23,37,5
0,-1,-29,-15,25,29,-40,57,20,14,3,44,-28,56,50,55,18,-4,32,28,-27,-13,47,14,18,17,50,-36,35,11,42,-22,26,-59,-17,1,-26,22,-41,29,-12,-10,-29,-16,39,-2,-49,6,3,43,72,6,-6,-53,-4,63,10,8,7,-29,-19,42,19,14,55,-17,50,-29,-47,-7,-35,-60,-24,-49,-7,14,57,38,0,-3,1,20,54,-13,-9,52,-6,-11,23,-15,43,-3,24,65,-31,49,24,60,10,14,-10,-13,17,-44,-4,-49,25,-19,-49,-37,-17,28,24,-26,-11,24,-5,-13,-28,-39,-10,-26,-23,45,26,-8,1,47,33,51,-43,-3,16,-3,-12,-35,41,-4,-31,-24,13,20,28,55,30,35,-2,-38,-19,39,38,-14,-4,-12,13,-16,-33,23,-32,32,-19,-33,56,19,-42,19,6,60,36,-33,28,47,-24,34,11,38,-19,-20,14,43,-38,-38,-13,33,26,-17,38,6,-45,24,56,-17,-8,-41,54,1,-2,-46,10,-18,-4,29,-45,-50,21,64,-5,21,-37,26,22,24,-17,19,46,38,-30,-23,0,43,5,34,-19,4,37,0,-23,42,26,-19,44,-33,-20,4,36,-29,57,-17,23,-34,-39,39,16,62,47,11,-30,19,55,-28,-11,-40,1,-34,-22,54,-16,-23,-27,-40,-20,32,-5,33,-24,54,-30,37,4,44,23,-21,16,-37,61,41,-37,0,-15,-9,-6,31,-18,-46,-3,-20,24,-39,19,-35,-13,-41,-10,20,-7,-16,33,29,-15,0,18,28,-34,3,10,24,56,-31,20,51,70,-29,-65,70,61,31,-63,-5,-29,31,37,25,-73,-46,-42,-22,11,-34,-11,-23,19,31,27,-35,-3,32,1,65,5,40,31,14,15,4,72,-13,-87,-33,17,-20,10,16,10,41,7,-1,-7,-9,-46,40,-9,12,-30,-46,28,30,26,46,32,15,34,27,15,-9,-28,-9,2,-9,-20,39,-16,-19,-34,56,-2,1,34,-25,35,0,-28,23,-28,-7,-14,25,-32,-5,-2,23
-51,43,25,-3,-2,-49,-13,-19,-13,6,-44,2,20,-14,-23,8,9,7,-10,30,36,-29,19,-21,-49,3,21,-1,-33,-8,15,-30,-36,16,45,18,-34,10,-31,47,-27,-43,-3,12,-21,47,9,5,43,-19,39,-16,-12,29,-40,14,-15,-23,-52,-30,34,-28,-41,29,-43,5,22,-47,38,29,-16,8,19,-37,-22,-2,26,24,34,39,7,15,-41,-17,-64,-4,-42,19,7,-18,35,-32,-35,34,19,-52,13,26,5,-39,-27,-1,35,0,-17,-43,49,-24,-19,-9,24,-50,-38,-40,-8,-47,-29,32,5,-42,3,-41,-40,6,-46,-49,-28,18,-22,13,-11,-23,-25,18,10,-21,37,-40,40,-3,6,45,-42,34,-29,5,-46,35,35,-13,-8,-3,-4,-21,-15,-11,-44,2,-12,-52,-8,16,-18,51,37,6,19,24,43,25,4,-37,31,-41,-22,9,-43,-25,34,-44,7,-51,27,-50,-14,15,40,42,-51,41,44,48,16,9,-5,-13,-9,37,-13,-2,31,-1,-13,-21,-11,-31,9,-13,-31,-12,-30,22,-19,-51,-46,8,-29,38,8,29,12,-42,23,-51,-45,23,41,-24,-25,-19,-1,-46,-44,19,-17,23,14,43,24,2,26,-53,-7,37,30,13,14,11,-2,36,-6,-36,-9,9,-18,-40,-14,26,37,-8,-29,11,-12,-60,21,22,-70,4,-49,41,-50,-54,-40,-29,-4,36,-36,-27,-13,36,18,-5,-31,-35,-15,-46,23,-36,22,-41,-45,8,-25,-22,-3,-46,15,8,17,-3,33,7,38,-31,-41,29,35,-23,-4,-20,-60,-33,14,0,-34,-26,6,-52,-25,-49,26,28,22,7,35,-10,-49,-42,-32,-31,16,35,-4,-45,42,16,-22,-30,7,-31,-43,-26,-47,-11,-49,27,-58,14,38,8,-7,35,-24,10,7,-23,6,8,-9,15,22,-35,-16,40,-4,50,31,25,-37,34,-44,-2,4,-8,0,-34,-53,-50,-57,28,-43,37,14,-29,21,-45,-44,-45,-22,-61,34,-33,39,-23,-31,41,-29,27,20,-1
-18,0,-31,-40,1,18,-63,-9,20,31,-12,-35,-30,-70,-31,-16,-16,8,18,28,18,-40,-11,-61,-22,-11,16,-42,14,47,-25,-30,-17,-49,-55,20,-48,-30,-49,20,-46,-47,13,-42,-46,-3,21,-18,28,-5,-59,36,-18,31,38,-22,-50,-22,6,57,-15,-19,-9,-113,-16,19,-52,-55,-63,28,-20,47,38,-10,59,31,38,-58,-41,4,26,-19,-11,-47,-28,-49,-37,23,16,-59,12,-9,-50,-5,6,-8,-41,-12,-17,-41,11,45,-17,-36,-46,-46,-48,-46,7,-45,-3,-28,-41,10,15,-7,-33,20,-5,-12,18,13,-34,24,-30,33,18,-19,-34,10,-45,41,-18,-14,-1,24,17,-4,34,-39,36,-17,-13,19,-19,-53,-8,22,13,-55,55,33,-32,27,13,-38,-52,52,30,-44,-15,-76,9,42,41,-59,-9,20,-25,-25,21,-13,-21,27,6,-36,8,25,-39,40,1,4,-63,-44,34,-48,-36,-42,-64,-30,-12,-4,-34,-13,27,-22,-15,0,-27,-37,-28,25,40,-27,-21,6,-25,-27,-31,-14,-22,37,-35,-32,47,-57,45,-5,-16,9,30,63,4,-45,33,-21,-3,12,0,2,3,35,48,62,-2,27,21,2,-8,38,-11,45,12,49,-7,6,-29,29,-16,0,6,-17,-9,-10,-20,-7,-20,-46,-36,40,-8,27,-27,-31,-3,-65,27,24,21,5,8,16,-25,-66,15,13,-42,35,24,-29,35,-48,9,-5,-41,-30,36,-46,40,17,25,-30,11,-46,-36,27,-45,25,-16,38,-3,-8,-6,19,-22,-10,54,-31,-15,26,45,11,-73,-19,-5,-22,4,14,38,-28,56,-21,46,46,7,57,59,-46,3,20,-19,47,12,-19,-6,-43,-34,-38,30,38,-35,-35,-17,14,43,47,4,1,71,71,47,-15,-52,41,27,-8,27,31,30,29,-53,40,15,29,18,-36,-28,31,-17,-1,-13,-16,-11,3,-52,27,-4,-45,25,-48,-5,14,-54,5,-29,20,-44,-11,51,18,-2,-26,-76,-33,-24,-33,19,-35,4,9
-43,48,-35,41,-44,28,-14,-32,5,-17,48,1,-14,-31,29,10,-46,24,-46,20,-39,33,17,-38,-44,27,-33,9,2,-35,45,29,37,-13,43,51,34,-8,11,-47,-37,5,40,-21,-46,15,42,-8,16,31,8,-51,6,-15,34,-50,-36,-39,-14,35,23,-37,1,-35,-52,-30,-48,-5,-42,2,46,-3,8,-14,13,1,-11,31,34,39,24,-20,-15,-16,2,30,31,-12,-12,-21,-41,23,3,1,-6,46,1,18,-21,-37,13,48,-33,-38,-1,0,-17,48,2,0,15,28,49,-23,47,36,19,7,-14,-26,-38,-7,21,-50,24,-29,34,-7,-34,-30,-5,8,7,-41,29,-42,4,25,9,-30,-36,34,-28,38,-21,6,28,34,-6,7,7,30,-47,-28,-36,24,-1,32,22,16,-38,15,49,-37,1,38,-45,45,-7,-13,36,40,-4,12,-9,-13,39,9,-11,-28,25,-42,35,47,-11,-30,-37,46,21,-33,-21,38,49,48,-44,29,-8,-20,-40,-50,18,-14,-38,-36,-36,43,39,16,42,39,-14,-5,-46,-36,-40,-24,-29,-45,-44,-8,10,-10,-37,-47,32,36,-7,-46,-46,-5,-39,33,-19,39,48,-10,44,22,41,44,-48,-37,-45,42,50,19,-4,0,-16,50,42,43,-26,-33,-9,-42,-40,-26,-37,-18,47,22,17,45,-31,25,-1,49,-17,-22,-25,-53,-41,37,-5,-12,8,30,22,23,41,-25,-7,18,38,-24,-9,-15,3,12,-13,13,20,11,-5,-38,-38,10,-3,11,29,-35,3,-47,38,-20,-26,1,33,-40,10,23,-41,14,-19,-51,-25,31,-2,-4,5,36,-2,-7,13,37,-46,-51,10,-45,-6,22,-35,-4,30,-20,-20,5,38,-50,-34,-32,-49,-43,-37,-50,-9,-17,-10,-14,47,-38,-16,15,-44,3,-22,-19,-12,-11,20,19,-21,-21,13,-22,33,-20,14,-40,19,-44,13,10,-5,-11,33,-37,47,-4,-46,-22,-52,42,-45,-47,3,-35,51,-38,37,40,22,-38,-7,5,5,-49,-47,21
-34,15,-36,-6,-22,41,0,1,9,-7,-7,4,-44,-9,27,18,12,-17,-1,-3,34,-20,43,36,-44,-22,26,-2,40,17,-26,11,31,23,0,-13,39,-19,-18,-3,46,-23,-50,-35,24,-37,-14,27,-10,9,18,-11,-31,3,-20,41,36,-27,13,15,-27,29,-29,-22,38,44,21,-16,35,-15,-34,21,37,18,10,14,27,-1,-21,-49,-20,-47,-1,27,31,-48,-8,-19,-40,-41,-18,22,-14,27,-23,49,-7,-39,14,-41,-28,-38,-12,-25,-31,-5,20,5,-42,-42,40,-44,31,-50,-25,-4,-4,34,28,-24,-34,-42,-15,-12,-27,-44,6,-36,37,-27,50,-36,4,44,-46,7,21,-25,-33,-47,-27,-41,-28,14,37,-15,-39,-43,42,10,-8,43,41,28,38,32,1,-40,-4,-34,-51,3,-30,21,-16,-40,24,-47,-29,-46,4,-12,14,-4,-10,31,-21,13,-3,-28,-36,-42,-36,19,-19,-43,36,19,16,-29,9,-13,10,-8,21,23,-5,21,-12,-30,18,-3,9,-39,-6,-26,9,16,-32,2,-23,5,14,1,-47,-3,25,-45,2,4,49,-28,23,-40,-50,24,-22,46,42,29,48,-1,-7,-31,-9,-30,46,-42,-47,-33,38,18,-31,12,30,-50,13,33,-47,-37,5,47,14,43,-4,-18,34,-29,-11,27,-32,-26,6,-18,8,-16,-28,49,-29,38,-33,-45,9,-3,41,15,18,31,-1,9,1,3,-25,-5,9,-36,23,10,-36,-30,-39,-25,50,-11,-19,17,34,-24,-50,27,48,-40,4,-16,-26,-15,-19,21,27,-20,39,-5,-46,-25,-46,-7,-18,61,43,-29,-24,-52,26,-43,27,-32,-15,-7,29,43,-35,21,31,6,-46,0,33,-51,39,-51,15,50,-18,-12,-16,-39,-22,1,-23,13,12,-6,47,-37,-41,48,44,5,-12,-44,14,-44,-19,26,-45,-37,35,34,-46,-21,27,-24,43,0,11,-44,35,40,2,6,36,-17,-50,-8,-32,35,-19,-16,-16,-38,-30,-39,-22,16,-26,39,-7,43,-35,21
-43,29,13,-20,-8,10,12,-60,-69,13,17,-19,15,3,18,19,-35,-42,-33,-13,0,-12,-34,-60,-53,-24,-22,25,-30,-44,6,-17,9,37,40,-17,49,33,28,30,-28,36,11,37,-51,-45,38,33,-35,-3,-41,-6,-45,21,-22,11,16,16,32,37,-34,-20,-13,-49,40,4,38,-6,-19,39,-14,29,40,-18,10,-13,-5,5,-48,-48,-40,-45,-11,-68,29,-31,-62,16,-27,-33,-41,-23,-9,-51,-26,-70,-62,19,24,21,-39,-45,-50,-39,2,-40,-23,-4,42,19,-38,35,29,-3,-46,10,10,-50,38,34,-24,48,20,-26,-7,-39,-46,-51,-34,-22,20,9,-39,9,30,15,-12,-54,-45,-39,-37,5,17,-2,31,17,5,-6,31,29,34,-50,18,5,14,15,6,-38,-7,-48,-25,-52,41,-7,34,35,-14,13,-23,16,-19,-33,-43,12,9,27,11,16,-13,26,37,-56,-6,-47,-43,29,-60,-15,-70,-28,31,23,-52,-14,-4,-52,13,-24,-42,34,31,37,-22,-41,-20,49,-24,-56,38,5,-6,-1,-25,-34,14,-17,-46,-32,-31,-28,-3,-46,-23,21,34,-3,-5,-39,34,17,3,-32,49,-35,-5,-50,52,-48,-19,-5,41,45,-30,16,6,-10,-47,36,-26,-54,21,2,-72,-28,-58,14,-61,3,-1,-29,-29,-69,-24,14,-20,13,-19,-16,-34,-60,-52,-25,28,-28,-50,-42,-30,-25,16,15,-30,44,37,-41,-51,-16,-1,-8,-22,25,10,-1,39,-20,-24,1,-12,-34,-56,9,27,24,-30,-14,31,27,21,1,-17,17,-17,-56,-25,38,-34,22,-33,3,-41,48,-8,-64,18,32,31,14,-10,-13,-27,-41,-25,2,-1,27,18,-51,-26,-49,-9,-46,-12,-10,-1,39,-47,-24,-18,0,12,-53,24,37,38,34,38,-54,-45,27,-25,-16,14,17,16,0,-49,30,-7,-43,6,-6,2,1,-10,-2,0,-13,19,-8,-35,27,-3,-5,-50,-19,-59,-21,-11,-7,-46,-23,-13,-42,-25,6,-8,-3,-29,-29,-6,33
-46,5,6,-16,-31,-82,-31,-1,-3,-59,-28,-31,-100,-92,-77,7,-96,-96,-94,-83,-13,-23,-25,-10,-88,21,42,-36,13,32,29,-39,11,-29,-39,-30,-49,-39,24,-3,28,-26,49,-5,24,-26,12,-3,26,-8,39,6,-53,-44,-47,-9,-55,8,-27,18,-2,4,-22,22,-21,30,-15,-9,5,-1,-39,11,-58,-57,30,11,-52,-87,8,-30,20,-59,-50,12,-41,-20,-59,-6,-54,-28,-39,-10,-26,-43,22,22,-73,-72,-3,-14,-49,42,-45,-6,-18,25,22,32,-38,13,20,33,27,-39,-1,9,22,24,15,-33,27,42,-37,32,-6,23,-30,-25,9,0,32,-52,-41,-1,9,-43,-9,-12,2,-30,-60,2,-73,1,-81,-18,6,-44,-66,-59,-38,26,8,-54,-25,26,42,-38,-27,-17,-8,43,24,-15,22,-19,-28,33,-27,-15,-18,-20,35,-42,-52,-7,-16,15,-26,-30,25,-5,-86,-49,-11,-42,-2,-59,-27,-7,-44,-83,7,-2,7,8,-4,-2,1,-18,-49,-22,6,-29,-34,10,-41,22,33,13,-6,-47,-1,-41,-45,-14,8,-50,-64,-16,-61,-61,-33,-68,32,-52,44,-40,-21,11,-51,-16,17,-44,-44,35,40,-32,19,48,-15,20,-18,-35,40,29,-2,49,-23,19,26,-46,-41,7,7,-4,-28,-58,-37,-57,-11,-63,3,-78,-1,-37,-1,-53,-45,-15,8,-28,-19,-65,-17,32,-12,-17,-50,-19,14,40,-11,31,-9,-15,35,-57,-16,1,2,28,-45,18,-24,34,22,-21,-23,17,-17,-24,2,-10,12,-35,-14,-50,-12,13,26,-47,-29,30,-33,18,-49,-26,-50,45,-33,15,-32,39,2,14,15,-41,6,-9,30,-47,33,12,20,-51,16,-37,25,6,38,-6,25,21,-54,7,-54,-9,33,-52,4,37,17,24,-41,34,-37,28,22,18,34,-13,-43,-24,-12,-3,-39,-9,-55,10,37,10,-42,33,-25,21,-35,-54,-25,-51,-1,-33,-69,0,22,25,-48,-37,-34,8,28,-44,-30,-28,-59,2,-41,28,-25,-10
16,39,15,-22,49,-38,33,-25,49,-17,22,51,16,7,-28,11,5,-19,60,-10,-35,-38,12,-2,-42,43,-56,3,45,44,12,14,2,34,-50,19,-40,27,-29,28,-28,7,-16,-12,10,-4,39,58,49,3,-49,-55,57,-49,-17,1,-48,1,-4,-79,-5,-69,3,-24,43,-11,-80,-66,8,-25,-11,-16,-25,-12,22,-19,26,-25,0,-23,7,4,39,20,-51,37,-44,5,1,-20,-52,49,13,10,-54,-48,-38,-56,-19,36,-45,-44,49,-50,17,-43,18,-32,-17,34,-10,-12,28,-40,12,19,14,-41,-8,-36,-13,46,36,-29,-36,9,4,31,-6,-36,3,-9,-28,3,-39,-27,-10,47,59,25,53,56,53,-40,-45,-16,-48,18,24,-16,-55,39,-3,22,1,7,30,63,-33,44,22,-12,25,-31,5,11,34,3,14,35,45,0,6,34,29,-39,25,-29,33,-2,32,60,-33,34,8,24,-1,26,-27,-24,-7,47,15,39,46,-43,14,-14,40,-20,10,26,-30,-14,-5,26,-48,-22,67,-8,-14,-79,-24,8,-48,-4,20,57,18,1,-52,-32,-19,12,-19,48,46,-43,-14,23,-1,42,10,57,9,-32,11,30,34,42,27,10,7,-33,-67,-11,55,-11,29,2,-11,26,-32,35,37,4,18,19,52,-10,-23,35,-20,51,-46,-30,-51,52,17,-60,32,-25,27,50,-11,7,-3,8,-28,-37,2,15,10,-31,47,-32,41,-35,-16,10,29,48,20,25,-47,17,-29,28,15,18,-45,40,-26,42,-24,4,24,-47,-43,-51,25,3,35,-21,-52,15,3,-32,16,11,30,36,-29,-40,-34,-11,86,8,4,47,57,35,20,-5,16,36,-24,-77,25,-10,-32,53,33,32,43,-30,-46,2,14,-24,-26,41,25,44,21,-41,-3,50,-34,45,1,42,31,-43,-23,-14,6,17,-28,39,26,-9,6,-34,43,-32,-45,28,-15,-48,49,-17,9,25,8,-8,4,-24,-26,-3,-16,-16,16,-3,-3,-21,-3,-19,16,-6
7,1,11,30,32,-35,-45,-46,3,9,12,40,6,-39,35,-26,29,-20,-5,2,21,34,2,12,37,-15,-37,7,8,-40,2,-44,24,-9,-23,-12,-28,-19,-39,4,14,6,-6,22,-38,-40,40,20,43,47,29,-18,-50,-50,0,44,-2,-25,45,-18,4,44,36,9,-9,-41,-2,8,-15,23,-44,1,-47,33,16,-39,50,-27,-38,-4,44,15,16,11,17,-43,-20,-40,52,28,-10,-41,39,9,-6,-12,-41,48,-38,-38,-30,23,5,-1,28,-29,39,-38,20,42,15,5,21,50,24,-35,-12,37,4,7,-31,25,1,-24,-14,51,-32,43,-36,-23,51,29,22,-24,-5,2,31,-10,12,-26,-16,-48,-37,25,-34,-26,-30,-46,-16,-39,-44,-22,-16,33,-11,-5,-40,15,-45,49,45,0,21,-20,-9,-6,35,-22,37,-37,5,28,39,-20,-40,14,9,14,23,-25,27,-7,21,42,-11,23,51,-49,25,15,22,-37,-31,16,-38,16,11,41,8,13,29,45,25,-41,-39,33,14,-45,4,43,34,-49,-35,33,-8,29,-44,14,5,-7,9,-39,-19,42,3,-16,-12,-48,1,18,-12,40,11,-4,-50,50,-18,52,-48,20,51,36,-30,37,11,42,-3,-22,-34,20,56,-2,-44,27,0,4,-23,-44,-16,6,4,34,45,16,-40,-18,42,0,29,-42,46,32,13,10,-27,31,37,-16,-23,-1,-38,-38,7,12,2,14,17,28,1,43,19,10,-35,-28,1,-44,22,33,-48,32,-15,-45,36,1,18,-18,22,34,32,-39,43,-21,9,-49,27,37,-32,-44,24,30,-6,-5,12,46,-40,3,17,-42,10,-43,-23,45,43,40,33,-11,-59,-33,-24,27,30,-41,-42,3,-12,22,8,-42,-27,-34,-29,25,-48,19,39,26,14,20,13,5,30,15,12,42,4,-18,-46,-8,9,26,-42,-29,-9,28,-50,6,-25,-25,-2,28,16,-42,-37,-4,-32,6,35,-10,-13,51,-24,-50,-6,-7,-14,-23,-40,-14,-21,-38
-3,-56,4,-28,26,-53,10,-11,14,-58,-28,34,31,-30,-37,-18,-53,-11,-46,-49,-11,-34,-8,31,-16,5,38,20,0,25,4,50,21,19,44,-39,22,9,61,-36,-38,24,-23,58,56,24,30,-12,5,-62,-2,-15,-14,44,-13,-21,-13,-50,1,25,-15,-9,48,66,-37,-31,29,2,30,48,29,-49,0,-57,13,-17,30,-11,-46,-50,13,27,-15,-39,32,0,-52,37,-6,-10,29,16,-10,1,-10,-8,35,1,-30,-21,-1,11,7,-11,-16,-40,15,-47,8,-49,-7,-49,36,-9,50,37,-42,37,-30,-38,1,36,-3,-29,15,36,12,22,17,3,-16,43,-25,-16,22,-40,-7,-57,19,4,25,31,-20,-10,-17,11,-47,-49,39,-31,0,-16,-25,21,28,-12,44,35,-42,-35,-63,36,4,-49,19,-62,-57,-26,-48,-33,-47,43,24,16,27,10,-29,15,-14,34,-8,25,-58,-18,-49,-53,-40,-10,-6,-37,-37,0,-49,26,-3,-48,39,-30,22,-13,-37,-48,-17,17,-38,19,43,13,-39,-17,-12,-33,26,12,-52,27,3,48,-30,-31,-23,2,-48,-23,40,33,-37,-27,-25,46,-6,-45,-6,-43,1,30,-20,-10,-15,-5,-11,51,30,-11,13,38,-11,-11,2,17,-20,-11,-38,-7,26,-51,-14,-45,39,-13,-11,-49,-32,-44,-14,13,3,-35,25,-42,12,-42,-23,1,-40,13,24,28,22,25,-3,29,-10,28,-9,29,47,36,-24,-29,-26,34,39,-6,-47,28,31,45,-38,12,-24,32,29,-16,-2,34,11,-43,36,-34,7,9,27,9,-7,52,-18,-9,11,-35,-4,22,-2,-6,3,8,-13,-55,-33,22,-41,-8,41,-35,-7,24,-9,47,10,-48,-40,4,68,27,-63,45,47,45,0,-34,7,43,-16,20,27,19,-1,-4,30,45,-10,-36,-44,-48,-28,39,17,-6,-33,18,22,21,23,35,-8,34,-43,-10,27,27,-44,11,32,4,-35,34,-23,-28,-18,-34,-36,13,-16,-39,-29,26,-34,7,-57,-46
-44,-20,-29,-38,49,-3,-3,43,11,-38,-2,35,-18,-38,46,-47,16,45,38,-49,36,19,-49,-24,28,-2,23,27,4,-8,42,23,1,-14,32,-11,-29,-6,28,-40,10,22,-11,31,-8,-16,34,-11,19,-44,3,22,-21,27,-21,-44,-41,17,10,-7,-50,-7,24,36,-48,19,-12,50,-30,59,46,3,16,11,21,-44,24,37,-26,-50,-38,-51,-1,-48,20,-28,-48,-18,36,3,43,-2,36,-27,26,15,24,8,-50,-20,51,37,49,23,-22,-33,-26,27,-39,-26,16,26,-6,-42,-2,-23,-45,-32,7,-17,2,-22,-5,-4,37,-5,-20,-50,-15,-18,-21,-10,-50,3,5,-23,13,4,31,26,3,-51,-44,-22,-40,-44,8,-18,22,49,38,28,12,-45,-18,-49,-25,57,-36,2,-1,-48,36,-51,23,-30,51,-20,-31,-7,37,-45,45,-19,-14,-46,-39,40,46,-5,21,-24,-22,-9,39,-9,15,28,42,-10,20,2,-24,-5,-33,23,38,-37,-38,37,-26,15,36,-21,-44,28,-18,-28,23,18,-42,-72,23,-10,-31,-43,17,34,4,-26,-26,-18,22,-4,20,-36,34,-46,-36,-19,-23,-25,7,48,40,-12,-20,-32,1,-64,15,-19,-27,-30,-22,2,-4,-40,-29,-31,41,6,26,-20,-3,15,-41,-16,-48,-47,29,-30,-38,22,44,-12,18,-15,-15,27,29,-9,-13,0,-41,-29,-36,-29,-12,31,-6,43,17,37,31,-38,-44,-38,-25,-24,-21,14,-11,31,37,21,37,42,-49,45,13,36,1,29,17,-13,7,-34,-40,21,-25,-25,41,-4,-16,-20,7,25,35,-3,-8,9,19,-14,15,46,59,-18,26,49,-2,81,44,21,56,-30,-1,5,32,54,30,-7,-30,18,39,-33,56,2,-21,-33,11,16,48,2,41,2,9,4,-4,-37,51,41,34,-50,27,15,33,48,-38,-40,-12,-16,23,26,-18,30,-19,-3,19,45,-19,-51,11,-31,-29,-3,-12,-17,-47,-39,-29,-42,44,-34,-40,45,47,44,-37,-44
26,26,-38,-4,-54,-65,-67,-20,5,3,-51,2,-6,-50,6,-21,-8,-81,10,-27,15,-40,0,4,-52,37,47,-20,5,47,-16,36,-90,-53,5,-17,7,-24,-24,42,-14,-34,30,31,33,-10,17,9,-45,-27,-41,35,24,-23,-43,-7,-2,52,29,-56,-1,42,-15,-77,2,0,-1,3,5,38,-15,-23,-35,28,25,-12,1,-6,18,-26,24,-59,1,-63,14,25,-60,-59,4,24,3,-10,-72,-63,0,-61,14,1,-58,3,-17,5,-18,-40,19,-45,-35,-8,15,9,-14,-3,-36,-13,-19,-18,-26,37,-15,4,-16,24,25,23,-28,27,-6,-2,30,13,20,29,-29,-41,18,34,3,11,-1,-29,-44,21,-67,-8,17,-20,-44,18,-1,-46,50,44,-73,-41,46,-38,-3,-5,23,-9,29,-14,41,-52,12,-3,21,-3,-22,18,-2,-31,-4,-44,-21,-1,-52,31,-38,-11,-43,17,-8,-2,7,41,-61,-39,13,-56,-46,24,9,-40,-45,32,-13,14,-42,-58,-3,-58,-22,-24,-70,-17,-4,-3,60,-39,-32,-10,19,-4,17,13,-17,22,-9,46,74,44,-3,57,43,-53,12,-21,-51,27,38,2,-62,30,52,-16,-14,14,64,4,-18,-19,15,-34,25,44,13,-40,12,26,-19,-13,-63,1,-18,-52,30,-38,-26,10,-39,-64,-77,-63,-38,-64,-69,-20,-23,-22,-21,-1,17,-36,20,1,-3,26,-29,-2,14,-53,-48,22,16,-2,-38,-28,15,45,45,-43,-47,-51,12,26,-34,-36,-39,-19,53,21,-34,-10,-33,20,16,14,-18,-21,-70,21,38,3,-17,23,28,-32,39,-26,-27,36,51,35,52,59,-65,5,-43,-52,16,-12,31,-28,-31,3,-47,56,23,46,13,-7,-14,-27,69,42,25,10,10,76,-10,-49,6,34,13,33,14,29,18,27,-46,16,-8,-21,-39,-17,33,28,-8,-19,45,37,6,-30,37,2,-42,-40,-78,-57,-58,-47,-65,26,25,25,35,-6,-43,-19,-12,-29,-57,-42,-44,-28,-20,-35,32,23
